id,slug,team,height,preferredFoot,marketValue
786166,yusuf,,,,
1087400,denis-alijagic,fc-zbrojovka-brno,188,Right,230000
83551,florin-nita,gaziantep-fk,185,Both,195000
,milan-heca,,,,
826035,frantisek-kotek,fk-viktoria-zizkov,181,Right,145000
856250,ladislav-krejci,sparta-praha,191,Left,4700000
807771,david-hancko,feyenoord,188,Left,36000000
1085913,martin-vitik,sparta-praha,192,Right,5200000
45764,ondrej-celustka,bodrum,186,Right,115000
67349,lukas-stetina,fc-spartak-trnava,185,Right,310000
930550,dominik-plechaty,fc-slovan-liberec,182,Right,375000
839968,david-lischka,banik-ostrava,188,Left,465000
965244,iva-gelashvili,spezia,189,Right,415000
580842,filip-panak,sparta-praha,185,Left,1900000
320905,matej-hanousek,mke-ankaragucu,182,Left,800000
837203,michal-sacek,jagiellonia-bialystok,175,Right,930000
232178,andreas-vindheim,sparta-praha,184,Right,195000
1085914,adam-gabriel,fc-midtjylland,190,Right,880000
101330,david-pavelka,sparta-praha,185,Right,545000
984043,filip-soucek,fk-jablonec,182,Right,450000
152973,michal-travnik,1-fc-slovacko,175,Right,635000
827561,tomas-wiesner,sparta-praha,176,Right,790000
108870,ondrej-zahustel,no-team,186,Right,46000
792626,srdjan-plavsic,rakow-czestochowa,166,Left,925000
100408,ladislav-krejci,fc-hradec-kralove,180,Left,260000
966362,matej-polidar,fk-jablonec,179,Left,630000
1093686,matej-rynes,sparta-praha,183,Left,1700000
1000175,adam-karabec,sparta-praha,186,Left,2400000
19239,borek-dockal,no-team,182,Right,
858185,jan-fortelny,sk-sigma-olomouc,175,Right,515000
936540,vojtech-patrak,fk-pardubice,179,Right,240000
,david-moberg-karlsson,,,,
965794,filip-silhart,sparta-praha-b-u21,172,Right,53000
963801,adam-hlozek,bayer-04-leverkusen,186,Right,15500000
151884,lukas-julis,sk-sigma-olomouc,186,Right,670000
51004,libor-kozak,no-team,193,Right,160000
878699,martin-minchev,,,,
839724,ondrej-novotny,1fk-pribram,183,,105000
280601,jindrich-stanek,slavia-praha,192,Right,2700000
23882,ales-hruska,no-team,190,Right,
827567,dominik-svacek,fc-zbrojovka-brno,192,Right,135000
72020,jakub-brabec,aris-thessaloniki,186,Right,1900000
58289,lukas-hejda,viktoria-plzen,191,Right,725000
113554,ludek-pernica,fc-zbrojovka-brno,186,Right,370000
135617,filip-kasa,dac-1904,189,Right,400000
94085,matej-hybs,bohemians-praha-1905,180,Left,240000
865459,vaclav-mika,mfk-chrudim,,,230000
957615,robin-hranac,viktoria-plzen,189,Right,1900000
,david-limbersky,,,,
23151,radim-reznik,viktoria-plzen,180,Right,165000
318045,milan-havel,viktoria-plzen,182,Right,680000
963745,josef-kozeluh,fc-zbrojovka-brno,179,Right,190000
1006331,lukas-kalvach,viktoria-plzen,181,Right,2300000
911583,pavel-bucha,fc-cincinnati,173,Right,2400000
244091,miroslav-kacer,dac-1904,170,Right,580000
18870,tomas-horava,no-team,181,Right,
122185,jan-kopic,viktoria-plzen,179,Right,775000
45723,jan-kovarik,bohemians-praha-1905,185,Left,195000
151870,simon-falta,no-team,185,Left,
811849,ales-cermak,czech-republic-u21,,,
957604,pavel-sulc,viktoria-plzen,177,Right,3100000
797852,marko-alvir,no-team,182,Right,140000
846832,adriel-ba-loua,,,,
823204,joel-kayamba,,,,
174895,jean-david-beauguel,qingdao-west-coast,192,Right,1400000
188307,tomas-chory,viktoria-plzen,199,Right,2100000
45720,zdenek-ondrasek,sk-dynamo-ceske-budejovice,185,Right,92000
361308,ondrej-mihalik,1-fc-slovacko,187,Right,315000
1049688,lukas-matejka,dukla-praha,181,,210000
151931,filip-nguyen,cong-an-ha-noi,190,Right,620000
825910,milan-knobloch,fc-hradec-kralove,191,Right,265000
941359,lukas-hasalik,slovan-liberec-u21,193,,165000
1088745,lukas-pesl,fk-varnsdorf,197,Right,93000
117387,jakub-jugas,cracovia,187,Right,285000
824543,matej-chalus,fc-slovan-liberec,189,Right,480000
228907,jan-mikula,fc-slovan-liberec,180,Right,230000
978474,mohamed-tijani,yverdon-sport-fc,188,Right,390000
962704,marios-pourzitidis,fc-slovan-liberec,190,Left,340000
963215,miroslav-dvorak,arsenal-ceska-lipa,,,48000
907168,daniel-kosek,mfk-chrudim,181,Left,115000
1089196,andriy-yuzvak,,,,
798808,martin-koscelnik,nac-breda,179,Right,545000
,michal-fukala,,,,
860118,jakub-barac,,,,
1118036,marek-bina,no-team,167,Right,26000
,david-cancola,,,,
927180,kristian-michal,slovan-liberec-u21,175,Right,115000
1029016,radim-cernicky,slovan-liberec-u21,190,Right,54000
,maxmilian-jiri-kytka,,,,
825731,michal-sadilek,fc-twente,168,Left,6400000
891772,kamso-mara,fc-zbrojovka-brno,186,Left,180000
152581,ales-nesicky,mas-taborsko-ii,178,,145000
989481,matyas-kazda,arsenal-ceska-lipa,175,Right,160000
857223,jan-sulc,sk-motorlet-praha,169,,82000
889900,jan-matousek,bohemians-praha-1905,176,Right,465000
134907,michal-fasko,fc-kosice,182,Left,340000
239526,jakub-pesek,sparta-praha,173,Right,735000
,jhon-mosquera,,,,
759272,jakub-necas,,,,
1009665,dominik-gembicky,fk-varnsdorf,180,,165000
858600,imad-rondic,widzew-lodz,188,Right,320000
23908,michael-rabusic,,,,
1030198,adama-diame,mfk-dolny-kubin,183,Right,73000
1048165,lukas-csano,deutschkreutz,188,Right,47000
877743,petr-mikulec,mlada-boleslav,196,,160000
907172,jakub-markovic,banik-ostrava,187,,385000
18148,jan-seda,mlada-boleslav,190,,48000
30110,jakub-divis,sk-benesov,195,Right,155000
,aleksey-tataev,,,,
910462,jakub-klima,fc-hradec-kralove,183,Right,385000
18956,ondrej-mazuch,no-team,188,Right,140000
833827,antonin-krapka,bohemians-praha-1905,183,,240000
834098,jiri-kulhanek,fc-sellier-and-bellot-vlasim,185,Right,165000
907160,simon-gabriel,mfk-ruzomberok,188,Right,260000
877337,david-simek,mlada-boleslav,195,Right,215000
102082,petr-mares,rfs,183,Left,435000
148750,robert-mazan,fk-panevezys,180,Left,310000
891420,dominik-janosek,nac-breda,183,Right,825000
815560,samuel-dancak,fc-hradec-kralove,183,,240000
100406,milan-jirasek,fk-viktoria-zizkov,176,Left,115000
11936,marek-matejovsky,mlada-boleslav,180,Right,52000
1001933,daniel-langhamer,mfk-chrudim,173,Right,210000
891442,david-doudera,slavia-praha,183,Right,1900000
963798,david-pech,slavia-praha,177,Right,675000
867562,michael-honig,fk-viktoria-zizkov,169,,155000
151960,jaromir-zmrhal,sk-slovan-bratislava,189,Left,845000
791882,dominik-preisler,fc-slovan-liberec,183,Left,310000
152754,lukas-budinsky,mfk-karvina,185,Both,275000
148754,dominik-masek,no-team,171,Both,
564088,jakub-fulnek,mlada-boleslav,172,,205000
100412,jiri-skalak,sk-dynamo-ceske-budejovice,175,Both,215000
1609764,ladislav-dufek,,,,
1030207,vojtech-stransky,fk-varnsdorf,181,,215000
827568,tomas-ladra,mlada-boleslav,178,Right,370000
1089218,lukas-masek,,,,
905032,vaclav-drchal,fk-jablonec,186,Right,435000
827559,jiri-klima,banik-ostrava,189,,410000
826046,martin-graiciar,no-team,184,Right,
171373,michal-skoda,dukla-praha,191,Right,130000
116049,davis-ikaunieks,siauliai-fa,185,Both,160000
907162,ladislav-krobot,fk-pardubice,181,,205000
1067773,alessandro-angelozzi,no-team,182,,54000
13625,jan-lastuvka,mfk-havirov,190,Right,
235782,viktor-budinsky,fk-pardubice,186,Right,360000
857489,radovan-murin,fc-hlucin,186,Right,105000
31722,michal-danek,no-team,196,Right,140000
323679,patrizio-stronati,puskas-akademia,192,Left,870000
579206,jakub-pokorny,sk-sigma-olomouc,186,Right,435000
929244,jaroslav-svozil,mfk-karvina,183,Right,270000
,oleksandr-azatskyi,,,,
1100425,ondrej-kukucka,,,,
,jiri-fleisman,,,,
,gigli-ndefe,,,,
174201,jan-juroska,banik-ostrava,179,,290000
978741,muhammed-sanneh,banik-ostrava,180,Right,230000
100760,adam-janos,bohemians-praha-1905,171,Right,310000
794445,daniel-tetour,fc-slovan-liberec,181,,310000
941394,filip-kaloc,1-fc-kaiserslautern,190,Right,580000
1019966,jakub-drozd,,,,
11962,martin-fillo,tj-jiskra-domazlice,177,Right,53000
579560,rudolf-reiter,fc-zlin,180,Right,195000
188311,daniel-holzer,1-fc-slovacko,175,Left,435000
86053,nemanja-kuzmanovic,nea-salamina-famagusta,180,Both,295000
,pepe-mena,,,,
109583,dyjan-azevedo,,,,
152755,roman-potocny,fc-zbrojovka-brno,188,Right,165000
95513,milan-lalkovic,pas-korinthos,174,Right,105000
829585,david-buchta,banik-ostrava,184,,820000
846227,ondrej-chveja,banik-ostrava-u21,185,,140000
361378,tomas-zajic,sk-dynamo-ceske-budejovice,178,Right,205000
833359,ondrej-sasinka,fc-hradec-kralove,188,Left,205000
983596,muhamed-tijani,slavia-praha,189,Right,925000
985162,yira-sor,,,,
,jakub-sasinka,,,,
1089878,daniel-smiga,fc-sellier-and-bellot-vlasim,184,,180000
68925,jan-hanus,fk-jablonec,188,Right,190000
23692,vlastimil-hruby,zbrojovka-brno-u21,185,Right,24000
1065767,tomas-vajner,sk-lisen,185,Right,210000
942761,jakub-martinec,fk-jablonec,187,,470000
315860,michal-jerabek,no-team,191,,220000
790656,david-stepanek,fk-jablonec,183,Right,210000
118204,jaroslav-zeleny,sparta-praha,189,Left,1500000
35418,jan-krob,no-team,176,Left,
39549,jakub-podany,sk-hrebec,184,Right,210000
825724,libor-holik,fc-zlin,180,Right,680000
1067781,patrik-haitl,,,,
58140,jakub-povazanec,dukla-banska-bystrica,181,Right,340000
996864,david-machacek,1-sk-prostejov,181,Right,155000
13627,tomas-hubschman,fk-jablonec,180,Right,24000
222056,vojtech-kubista,mlada-boleslav,193,Right,330000
352710,milos-kratochvil,fk-jablonec,186,Right,515000
135615,robert-hruby,bohemians-praha-1905,184,Right,260000
879390,dominik-plestil,fk-jablonec,186,Right,265000
997338,tomas-smejkal,fc-zbrojovka-brno,176,,190000
,vaclav-pilar,,,,
123179,ivan-schranz,slavia-praha,185,Right,2100000
,vladimir-jovovic,,,,
991244,michal-cernak,fk-jablonec,,,290000
74647,martin-dolezal,mfk-karvina,188,Right,165000
929163,tomas-cvancara,borussia-mgladbach,190,Right,11200000
,jan-chramosta,,,,
986975,oliver-velich,,,,
151967,ales-mandous,slavia-praha,188,Both,1900000
799087,matus-macik,sk-sigma-olomouc,198,Right,270000
154045,michal-reichl,bohemians-praha-1905,187,Right,230000
976400,jakub-trefil,sk-sigma-olomouc,189,Right,215000
1095800,tadeas-stoppen,,,,
802317,vaclav-jemelka,viktoria-plzen,186,Left,970000
35419,vit-benes,sk-sigma-olomouc,190,Right,185000
989522,florent-poulolo,sk-dynamo-ceske-budejovice,189,,185000
12154,roman-hubnik,no-team,191,Right,
135610,jan-sterba,1-sk-prostejov,185,Right,190000
,jan-kotouc,,,,
942689,ondrej-zmrzly,slavia-praha,185,,1000000
58154,michal-veprek,sk-sigma-olomouc-b,179,Right,53000
85043,milan-kerbr,sk-sigma-olomouc,192,Right,
128069,martin-sladky,sk-dynamo-ceske-budejovice,180,,220000
839458,radek-latal,1-sk-prostejov,185,,135000
58032,lukas-gressak,fc-kosice,183,Right,120000
151863,david-houska,fk-jablonec,175,Right,230000
68819,radim-breite,sk-sigma-olomouc,175,Both,230000
960476,daniel-grygar,,,,
152705,tomas-zahradnicek,no-team,181,Right,155000
137056,martin-hala,bohemians-praha-1905,175,Right,240000
1121242,jan-fiala,,,,
1009833,krystof-danek,fk-pardubice,182,Left,1200000
220111,pablo-gonzalez,,,,
988888,patrik-slamena,,,,
1119653,ondrej-hapal,,,,
921134,pavel-zifcak,sk-sigma-olomouc,187,Right,240000
963802,jachym-sip,sk-sigma-olomouc-b,175,Left,195000
1122624,filip-urica,,,,
1141456,jean-luc-assoubre,ethnikos-achnas,172,Right,
826049,mojmir-chytil,slavia-praha,187,,2600000
68794,martin-nespor,sk-benesov,183,Right,140000
802615,jakub-yunis,no-team,191,Right,105000
798482,dominik-radic,umf-njardvik,188,Right,94000
1394149,matej-hadas,,,,
999817,vladimir-neuman,fk-spisska-nova-ves,196,Right,205000
871558,jiri-ciupa,mfk-karvina,190,,230000
40735,libor-hrdlicka,no-team,191,Right,93000
12202,petr-bolek,no-team,190,Right,73000
925189,eduardo-santos,red-bull-bragantino,196,Right,875000
117385,martin-sindelar,fc-kosice,192,Right,135000
94094,filip-twardzik,lask-amateure-oo,180,Left,195000
880817,soufiane-drame,fc-vion-zlate-moravce,189,Right,155000
318287,martin-kouril,fk-varnsdorf,202,Right,180000
862036,roman-holis,dukla-praha,186,Left,160000
911581,daniel-stropek,sk-zapy,186,,180000
58131,marek-janecka,fk-spisska-nova-ves,182,Right,
,oleg-gorin,,,,
77043,lukas-bartosak,fc-zlin,176,Both,190000
980443,stelios-kokovas,no-team,186,Left,
1048606,leo-pereira,sao-jose-ec,173,Right,53000
936538,oliver-putyera,no-team,171,Right,94000
1163089,jean-mangabeira,nautico,185,,
,ivan-zhelizko,,,,
363292,kristi-qose,fc-kosice,189,Right,240000
815551,christian-herc,dac-1904,185,Right,670000
861389,vojtech-smrz,bohemians-praha-1905,183,,275000
58578,tomas-jursa,no-team,183,,
961859,rajmund-mikus,mfk-karvina,179,,260000
871701,tomas-ostrak,stlouis-city,176,Right,1400000
314858,vlasiy-sinyavskiy,1-fc-slovacko,180,Right,440000
886493,lukas-cmelik,fc-hradec-kralove,182,Right,370000
58095,david-guba,no-team,181,Right,97000
980744,martin-vlachovsky,fk-trinec,175,Right,160000
856786,dominik-smekal,fc-hlucin,181,,52000
976032,rafael-tavares,,,,
111733,roman-hasa,mfk-skalica,183,Right,190000
12040,michal-papadopulos,no-team,183,Right,
,kacper-zych,,,,
116948,patrik-le-giang,ho-chi-minh-city,186,Both,185000
,hugo-jan-backovsky,,,,
97384,roman-vales,bohemians-praha-1905,190,,140000
891309,marek-kouba,sk-sokol-brozany,185,,69000
,matyas-korenek,,,,
152625,lukas-hulka,bohemians-praha-1905,170,Right,415000
116992,daniel-krch,dukla-praha,178,Right,105000
188337,jan-vondra,bohemians-praha-1905,176,Left,300000
825729,daniel-kostl,bohemians-praha-1905,189,,480000
359842,jiri-bederka,mfk-karvina,189,,215000
336549,lukas-pokorny,no-team,190,Left,
1129558,adam-kadlec,bohemians-praha-1905,,,260000
817958,till-schumacher,austria-klagenfurt,175,Left,370000
148122,martin-dostal,bohemians-praha-1905,177,Right,215000
1129557,radek-lehovec,bohemians-praha-1905-b,,,80000
34248,kamil-vacek,fk-pardubice,183,Both,155000
12107,josef-jindrisek,bohemians-praha-1905,178,Right,26000
151927,petr-hronek,fk-teplice,182,,320000
858926,roman-kvet,sivasspor,187,Right,780000
793948,vladislav-levin,arsenal-tula,180,Right,300000
825733,antonin-vanicek,mlada-boleslav,180,,165000
23669,david-bartek,bohemians-praha-1905-b,176,Right,160000
1118216,lukas-musil,,,,
837201,jan-vodhanel,sk-sigma-olomouc,175,Left,660000
1007893,vojtech-novak,bohemians-praha-1905,180,Left,155000
827563,filip-hasek,no-team,,Right,120000
955025,pavel-osmancik,fc-silon-taborsko,,,210000
827562,matej-pulkrab,mlada-boleslav,182,Right,375000
18955,tomas-necid,bohemians-praha-1905,191,Right,110000
387108,ibrahim-keita,nk-tabor-sezana,188,Right,26000
117411,david-puskac,bohemians-praha-1905,189,,370000
991134,michael-ugwu,,,,
603880,vit-nemrava,fc-strani,180,Right,185000
95508,pavol-bajza,fk-viktoria-zizkov,198,Right,230000
1544586,josef-andres,,,,
1065768,jiri-borek,mfk-vyskov,,,96000
58280,stanislav-hofmann,1-fc-slovacko,190,,465000
12540,michal-kadlec,1-fc-slovacko,185,Left,130000
1089065,jaromir-srubek,slezsky-fc-opava,,,190000
95510,patrik-simko,1-fc-tatran-presov,185,Left,210000
83133,josef-divisek,fk-viktoria-zizkov,181,Both,135000
45751,jan-kalabiska,1-fc-slovacko,188,Left,190000
58264,petr-reinberk,1-fc-slovacko,184,Right,365000
825972,michal-tomic,slavia-praha,176,Right,1400000
,libor-pernica,,,,
101847,vlastimil-danicek,1-fc-slovacko,187,Left,295000
280637,lukas-sadilek,sparta-praha,178,Right,1900000
150790,marek-havlik,1-fc-slovacko,178,Right,2400000
815139,david-machalik,sk-hanacka-slavia-kromeriz,178,Both,215000
1030979,marek-polasek,sk-lisen,,,190000
79083,jan-navratil,sk-sigma-olomouc,170,,265000
878077,michal-kohut,1-fc-slovacko,,Left,480000
12003,milan-petrzela,1-fc-slovacko,175,Right,77000
865794,patrik-hellebrand,sk-dynamo-ceske-budejovice,180,Left,470000
839720,daniel-marecek,mlada-boleslav,177,,430000
825738,jakub-rezek,slezsky-fc-opava,175,,145000
816805,filip-kubala,banik-ostrava,181,Right,620000
151739,jan-kliment,viktoria-plzen,185,Right,735000
225850,vaclav-jurecka,slavia-praha,182,Right,1800000
340679,rigino-cicilia,1-fc-slovacko,197,Right,325000
919375,timur-melekestsev,torpedo-moscow,189,Right,160000
537342,vojtech-vorel,sparta-praha,190,Right,435000
,jaroslav-drobny,,,,
876648,martin-janacek,sk-dynamo-ceske-budejovice,198,,260000
1089865,daniel-kerl,fc-silon-taborsko,,,73000
990355,maksym-taloverov,,,,
583986,lukas-havel,sk-dynamo-ceske-budejovice,186,,290000
187223,martin-kralik,sk-dynamo-ceske-budejovice,186,,310000
116123,pavel-novak,donau-linz,187,Right,
,michal-nemecek,,,,
296948,lukas-skovajsa,as-trencin,182,Left,155000
73281,benjamin-colic,mfk-chrudim,181,Right,105000
857221,jiri-kladrubsky,sk-dynamo-ceske-budejovice-u21,187,Right,
786267,patrik-cavos,mfk-karvina,180,,320000
72843,petr-javorek,mas-taborsko-ii,186,Right,48000
941881,matej-valenta,viktoria-plzen,181,,775000
157344,matej-mrsic,hnk-orijent,183,Left,190000
855940,filip-havelka,fk-teplice,177,,265000
921058,jonas-vais,tj-jiskra-domazlice,,,94000
1048752,jakub-kousal,spartak-myjava,,Right,97000
224462,karol-meszaros,fc-vion-zlate-moravce,175,Both,185000
,ubong-ekpai,,,,
807770,lukas-janosik,mfk-zemplin-michalovce,178,Right,215000
330707,patrik-brandner,sk-dynamo-ceske-budejovice,180,Right,230000
,fortune-bassey,,,,
217442,dame-diop,no-team,183,Right,190000
193460,david-ledecky,no-team,184,,155000
,jan-vitovec,,,,
839722,jan-ctvrtecka,fk-viktoria-zizkov,189,,160000
941570,ludek-nemecek,fk-teplice,192,,27000
12536,tomas-grigar,fk-teplice,193,Right,23000
839547,jan-plachy,no-team,195,,
876949,david-heidenreich,fc-hradec-kralove,182,Right,245000
800699,evgeniy-nazarov,chayka-peschanokopskoye,193,Right,145000
922520,ruben-droehnle,,,,
975997,jan-knapik,fk-teplice,192,,670000
935554,michal-simecek,,,,
,tomas-vondrasek,,,,
800693,igor-paradin,kuban-holding-pavlovskaya,176,Right,185000
72821,alois-hycka,fk-viagem-usti-nad-labem,166,Right,205000
816803,petr-kodes,fc-hradec-kralove,185,Right,285000
40736,lukas-marecek,fk-teplice,182,Right,240000
45793,admir-ljevakovic,fk-teplice,182,Right,
1113401,vaclav-cerny,fk-viagem-usti-nad-labem,,,
,matyas-korselt,,,,
1092411,daniel-kovac,,,,
150157,tomas-kucera,fk-viagem-usti-nad-labem,184,,260000
,robert-jukl,,,,
151754,jan-shejbal,bohemians-praha-1905,187,,145000
1065766,besir-baftijar,fk-viagem-usti-nad-labem,,,
929077,ladislav-kodad,,,,
907175,matej-radosta,fk-teplice,175,,315000
921133,patrik-zitny,mlada-boleslav,177,,180000
361302,daniel-trubac,fk-teplice,175,,365000
909604,dominik-sup,sk-sokol-brozany,,,69000
138877,pavel-moulis,dukla-praha,185,Right,195000
122905,vukadin-vukadinovic,fc-zlin,191,Right,290000
1029869,david-cerny,fk-viagem-usti-nad-labem,185,Right,205000
911235,martin-macej,no-team,188,,140000
12118,jakub-mares,fk-viagem-usti-nad-labem,183,Right,320000
30825,jakub-reznicek,fc-zbrojovka-brno,184,Right,330000
907164,matyas-kozak,bohemians-praha-1905,177,Right,270000
1105871,tadeas-vachousek,fc-sellier-and-bellot-vlasim,183,,270000
90138,martin-berkovec,fc-zbrojovka-brno,190,Right,215000
834987,jiri-floder,mfk-chrudim,190,Right,230000
,martin-sustr,,,,
983583,vojtech-marek,sk-lisen,190,Right,70000
68368,pavel-dreksa,enosis-neon-paralimniou,185,Right,285000
789994,zoran-gajic,no-team,186,Left,77000
989477,jan-hlavica,,,,
993991,jakub-cernin,,,,
247965,lukas-krystufek,fsc-stara-rise,184,Right,24000
1031689,lukas-endl,fc-zbrojovka-brno,191,Right,765000
560734,timotej-zahumensky,dukla-banska-bystrica,184,Left,235000
791760,jakub-sural,fc-zbrojovka-brno,181,Right,195000
791044,juraj-kotula,mfk-ruzomberok,183,Right,210000
1431887,jan-sedlak,sk-sigma-olomouc-b,,,
330539,damian-baris,as-trencin,178,Right,285000
,vojtech-smid,,,,
1063267,david-jambor,,,,
193118,adrian-cermak,sk-lisen,188,Right,215000
187771,simon-sumbera,no-team,179,Left,160000
827058,jiri-texl,fc-zbrojovka-brno,181,Right,230000
101741,ondrej-vanek,no-team,179,Right,97000
57954,peter-stepanovsky,zbrojovka-brno-u21,175,Right,110000
70174,jan-moravec,no-team,176,Right,110000
152621,adam-fousek,fc-zbrojovka-brno,185,Left,220000
860249,ondrej-vintr,fc-zlinsko,185,,205000
1088871,barnabas-lacik,fc-sellier-and-bellot-vlasim,186,Left,165000
965268,ondrej-pachlopnik,fc-zbrojovka-brno,179,Right,140000
1034266,michal-sevcik,sparta-praha,182,Left,1400000
1105872,ibrahim-aldin,sk-lisen,175,Right,135000
,jakub-prichystal,,,,
804643,jan-hladik,mfk-ruzomberok,183,Right,210000
841413,antonin-rusek,sk-sigma-olomouc,187,Right,530000
845241,jan-koudelka,1-sk-prostejov,176,Right,190000
1088870,daniel-fila,,,,
,claude-lhotecky,,,,
936446,marek-vintr,,,,
826047,jiri-letacek,banik-ostrava,196,Right,580000
,marek-bohac,,,,
868943,nicolas-smid,fk-pardubice,181,Left,73000
811103,stepan-hrncir,no-team,,,52000
802610,martin-toml,mfk-chrudim,188,Right,205000
151733,martin-sejvl,no-team,177,Right,170000
928734,filip-cihak,fc-hradec-kralove,190,Right,430000
,lukas-husek,,,,
1162118,lukas-zukal,no-team,,Right,105000
162949,tomas-celustka,fc-zlin,181,Left,220000
927169,jiri-slama,sk-sigma-olomouc-b,177,Left,310000
963795,petr-kurka,fc-sellier-and-bellot-vlasim,181,Left,155000
922332,michal-surzyn,fk-pardubice,178,Right,275000
834089,jan-prosek,sk-hrebec,170,Right,145000
1157837,tomas-kubart,fk-spartak-sobeslav,,Right,73000
162183,jan-jerabek,no-team,183,Right,24000
1004295,matej-vit,arsenal-ceska-lipa,178,,77000
877807,emil-tischler,fk-pardubice,184,Right,285000
825034,michal-hlavaty,fk-pardubice,172,Right,835000
934773,tomas-solil,fk-pardubice,183,Right,280000
983071,samuel-simek,1-sk-prostejov,180,Right,160000
1032956,cadu,viktoria-plzen,177,Right,945000
815276,dominik-kostka,mlada-boleslav,177,Right,310000
1049647,vojtech-sychra,fk-pardubice,177,Right,220000
848867,ewerton,banik-ostrava,175,Left,1200000
930525,lukas-pfeifer,mas-taborsko-ii,169,Right,230000
345255,pieter-langedijk,excelsior-maassluis,180,Left,145000
,sang-hyuk-lee,,,,
792598,david-huf,,,,
148214,michal-petran,no-team,181,Right,120000
23777,pavel-cerny,fk-pardubice,185,Right,48000
45756,stanislav-dostal,fc-zlin,185,Right,290000
120015,matej-rakovan,fc-zlin,197,Right,210000
859615,jan-siska,no-team,190,Right,97000
163097,petr-buchta,sandecja-nowy-sacz,185,Right,94000
138305,dominik-simersky,fc-zlin,190,Right,220000
151825,lukas-vrastil,sk-sigma-olomouc,184,Right,260000
11973,vaclav-prochazka,tj-jiskra-domazlice,185,Right,52000
991084,jakub-kolar,,,,
877408,martin-ngimbi,,,,
1390269,tobias-slovak,fc-zlinsko,,Left,97000
78862,robert-matejov,mfk-skalica,180,Left,145000
964181,martin-cedidla,fc-zlin,185,Right,320000
1019971,cheick-conde,,,,
,marek-hlinka,,,,
914518,pedro-martinez,,,,
23859,petr-jiracek,no-team,180,Left,
1121279,david-tkac,fc-zlin,182,,465000
185671,vakhtang-chanturishvili,fk-jablonec,173,Left,240000
45752,antonin-fantis,fc-zlin,175,Right,230000
537332,jakub-janetzky,fc-zlin,182,Right,270000
1001607,lukas-hrdlicka,sk-hanacka-slavia-kromeriz,180,Right,170000
930427,youba-drame,ks-egnatia,185,,245000
58406,tomas-poznar,fc-spartak-trnava,194,Right,105000
979024,lamin-jawo,mlada-boleslav,195,Right,270000
364754,simon-chwaszcz,sk-hanacka-slavia-kromeriz,192,,140000
1199209,martins-toutou,,,,
998544,martin-melichar,,,,
788237,jakub-siman,bohemians-praha-1905-b,197,Right,130000
365864,ondrej-koci,no-team,197,Right,160000
1520644,lukas-puchmertl,sk-horovice,,,
365866,jaroslav-tregler,fk-viktoria-zizkov,181,Right,170000
846282,olivier-kingue,,,,
148596,jan-kvida,no-team,190,Right,
63218,peter-klescik,osk-trencianske-stankovce,183,Right,
,stefan-vilotic,,,,
988738,jiri-mezera,,,,
945424,steve-kingue,fc-hegelmann,185,Right,290000
,idrissa-diarra,,,,
988737,mihailo-cmiljanovic,fk-leotar-trebinje,180,Left,115000
239530,martin-novy,fc-zbrojovka-brno,177,Right,190000
957607,vaclav-svoboda,tj-jiskra-domazlice,178,Right,140000
834094,karel-soldat,no-team,187,,155000
952115,adam-petrak,fk-viktoria-zizkov,183,,160000
1099439,vit-kolar,admira-pr-b,180,Right,
,zdenek-folprecht,,,,
1113058,josef-obdrzal,,,,
907163,jan-vokrinek,1fk-pribram,175,Right,180000
1118176,patrik-svestka,1fk-pribram,185,Right,135000
794828,emmanuel-antwi,1fk-pribram,176,Left,155000
338575,filip-zorvan,sk-sigma-olomouc,171,Left,255000
12068,tomas-pilik,sk-benesov,183,Right,215000
,jiri-januska,,,,
981911,pavel-hajek,,,,
151799,stanislav-vavra,tj-jiskra-domazlice,180,Right,205000
757886,denis-lanka,no-team,178,Right,115000
855695,isaac-boakye,cdc-montalegre,176,Left,97000
17988,jan-rezek,no-team,178,Both,52000
873287,edrisa-lubega,no-team,181,Right,105000
152137,tomas-docekal,fk-prepere,193,Right,140000
90561,radek-voltr,no-team,177,Right,
68818,martin-jindracek,sk-sokol-brozany,185,Right,95000
1030203,dusan-pinc,sk-senco-doubravka,193,,49000
934849,chris-cortez,monterey-bay-fc,194,,
1069128,denis-budinsky,no-team,176,Right,
,stanislav-gabriel,,,,
1069127,frantisek-belej,1fk-pribram,,,
150181,vilem-fendrich,fk-jablonec,193,Right,140000
814679,tomas-digana,sk-sigma-olomouc,188,,260000
1094706,mikulas-kubny,banik-ostrava-u21,,,54000
58316,vojtech-srom,no-team,192,,105000
811266,krystof-lasak,fk-frydek-mistek,189,,160000
1094708,erik-schonwalder,,,,
1089015,jaromir-blazej,slezsky-fc-opava,,,
1067274,tomas-koschatzky,,,,
827569,david-brezina,fk-viagem-usti-nad-labem,182,Right,120000
1063067,dalibor-vecerka,sparta-praha,188,Left,210000
,jan-zidek,,,,
905135,adam-rychly,slezsky-fc-opava,193,,130000
1093044,nataniel-wybraniec,,,,
,jakub-vrana,,,,
,filip-jelinek,,,,
794273,matej-helesic,dukla-praha,170,Left,270000
1102432,zbynek-celta,slezsky-fc-opava,,,
151851,matej-hrabina,no-team,180,Right,195000
1020104,stepan-harazim,,,,
928496,christ-tiehi,,,,
,joss-didiba,,,,
162179,jan-reznicek,mfk-chrudim,180,,210000
71764,jan-schaffartzik,1-sk-prostejov,184,,105000
