sofascore_id,transfermarkt_id,tournament_id,season_id,rating
1424404,671735,131,52556,7.2
1424404,671735,131,52556,6.9
1424404,671735,131,52556,6.8
1424404,671735,131,52556,7
1424404,671735,131,52556,7.3
1424404,671735,131,52556,7.2
1424404,671735,131,52556,6.9
1424404,671735,131,52556,6.8
1424404,671735,131,52556,7
1424404,671735,131,52556,7.3
1424404,671735,131,52556,7.2
1424404,671735,131,52556,6.9
1424404,671735,131,52556,6.8
1424404,671735,131,52556,7
1424404,671735,131,52556,7.3
1424404,671735,131,52556,7.2
1424404,671735,131,52556,6.9
1424404,671735,131,52556,6.8
1424404,671735,131,52556,7
1424404,671735,131,52556,7.3
1424404,671735,131,52556,7.2
1424404,671735,131,52556,6.9
1424404,671735,131,52556,6.8
1424404,671735,131,52556,7
1424404,671735,131,52556,7.3
1424404,671735,131,52556,7.2
1424404,671735,131,52556,6.9
1424404,671735,131,52556,6.8
1424404,671735,131,52556,7
1424404,671735,131,52556,7.3
1424404,671735,131,52556,7.2
1424404,671735,131,52556,6.9
1424404,671735,131,52556,6.8
1424404,671735,131,52556,7
1424404,671735,131,52556,7.3
1424404,671735,131,52556,7.2
1424404,671735,131,52556,6.9
1424404,671735,131,52556,6.8
1424404,671735,131,52556,7
1424404,671735,131,52556,7.3
1424404,671735,131,52556,7.2
1424404,671735,131,52556,6.9
1424404,671735,131,52556,6.8
1424404,671735,131,52556,7
1424404,671735,131,52556,7.3
1424404,671735,131,52556,7.2
1424404,671735,131,52556,6.9
1424404,671735,131,52556,6.8
1424404,671735,131,52556,7
1424404,671735,131,52556,7.3
1424404,671735,131,52556,7.2
1424404,671735,131,52556,6.9
1424404,671735,131,52556,6.8
1424404,671735,131,52556,7
1424404,671735,131,52556,7.3
1424404,671735,330,55337,7.1
1424404,671735,330,55337,7.7
1424404,671735,330,55337,6.9
1424404,671735,131,52556,7.2
1424404,671735,131,52556,6.9
1424404,671735,131,52556,6.8
1424404,671735,131,52556,7
1424404,671735,131,52556,7.3
1424404,671735,131,52556,7.2
1424404,671735,131,52556,6.9
1424404,671735,131,52556,6.8
1424404,671735,131,52556,7
1424404,671735,131,52556,7.3
1424404,671735,131,52556,7.2
1424404,671735,131,52556,6.9
1424404,671735,131,52556,6.8
1424404,671735,131,52556,7
1424404,671735,131,52556,7.3
1424404,671735,131,52556,7.2
1424404,671735,131,52556,6.9
1424404,671735,131,52556,6.8
1424404,671735,131,52556,7
1424404,671735,131,52556,7.3
1424404,671735,131,52556,7.2
1424404,671735,131,52556,6.9
1424404,671735,131,52556,6.8
1424404,671735,131,52556,7
1424404,671735,131,52556,7.3
1424404,671735,131,52556,7.2
1424404,671735,131,52556,6.9
1424404,671735,131,52556,6.8
1424404,671735,131,52556,7
1424404,671735,131,52556,7.3
1424404,671735,131,52556,7.2
1424404,671735,131,52556,6.9
1424404,671735,131,52556,6.8
1424404,671735,131,52556,7
1424404,671735,131,52556,7.3
1424404,671735,330,55337,7.1
1424404,671735,330,55337,7.7
1424404,671735,330,55337,6.9
1424404,671735,131,52556,7.2
1424404,671735,131,52556,6.9
1424404,671735,131,52556,6.8
1424404,671735,131,52556,7
1424404,671735,131,52556,7.3
1424404,671735,330,55337,7.1
1424404,671735,330,55337,7.7
1424404,671735,330,55337,6.9
1424404,671735,131,52556,7.2
1424404,671735,131,52556,6.9
1424404,671735,131,52556,6.8
1424404,671735,131,52556,7
1424404,671735,131,52556,7.3
1424404,671735,131,52556,7.2
1424404,671735,131,52556,6.9
1424404,671735,131,52556,6.8
1424404,671735,131,52556,7
1424404,671735,131,52556,7.3
1121402,653725,131,52556,6.5
1121402,653725,131,52556,6.8
1121402,653725,131,52556,6.6
1121402,653725,131,52556,6.7
1121402,653725,131,52556,6.4
1121402,653725,131,52556,6.5
1121402,653725,131,52556,6.8
1121402,653725,131,52556,6.6
1121402,653725,131,52556,6.7
1121402,653725,131,52556,6.4
1121402,653725,131,52556,6.5
1121402,653725,131,52556,6.8
1121402,653725,131,52556,6.6
1121402,653725,131,52556,6.7
1121402,653725,131,52556,6.4
1121402,653725,131,52556,6.5
1121402,653725,131,52556,6.8
1121402,653725,131,52556,6.6
1121402,653725,131,52556,6.7
1121402,653725,131,52556,6.4
1121402,653725,131,52556,6.5
1121402,653725,131,52556,6.8
1121402,653725,131,52556,6.6
1121402,653725,131,52556,6.7
1121402,653725,131,52556,6.4
1121402,653725,131,52556,6.5
1121402,653725,131,52556,6.8
1121402,653725,131,52556,6.6
1121402,653725,131,52556,6.7
1121402,653725,131,52556,6.4
1121402,653725,131,52556,6.5
1121402,653725,131,52556,6.8
1121402,653725,131,52556,6.6
1121402,653725,131,52556,6.7
1121402,653725,131,52556,6.4
1121402,653725,330,55337,
1121402,653725,131,52556,6.5
1121402,653725,131,52556,6.8
1121402,653725,131,52556,6.6
1121402,653725,131,52556,6.7
1121402,653725,131,52556,6.4
1121402,653725,131,52556,6.5
1121402,653725,131,52556,6.8
1121402,653725,131,52556,6.6
1121402,653725,131,52556,6.7
1121402,653725,131,52556,6.4
1121402,653725,131,52556,6.5
1121402,653725,131,52556,6.8
1121402,653725,131,52556,6.6
1121402,653725,131,52556,6.7
1121402,653725,131,52556,6.4
1121402,653725,131,52556,6.5
1121402,653725,131,52556,6.8
1121402,653725,131,52556,6.6
1121402,653725,131,52556,6.7
1121402,653725,131,52556,6.4
1121402,653725,131,52556,6.5
1121402,653725,131,52556,6.8
1121402,653725,131,52556,6.6
1121402,653725,131,52556,6.7
1121402,653725,131,52556,6.4
1121402,653725,330,55337,
1121402,653725,131,52556,6.5
1121402,653725,131,52556,6.8
1121402,653725,131,52556,6.6
1121402,653725,131,52556,6.7
1121402,653725,131,52556,6.4
1121402,653725,330,55337,
1121402,653725,131,52556,6.5
1121402,653725,131,52556,6.8
1121402,653725,131,52556,6.6
1121402,653725,131,52556,6.7
1121402,653725,131,52556,6.4
1121402,653725,131,52556,6.5
1121402,653725,131,52556,6.8
1121402,653725,131,52556,6.6
1121402,653725,131,52556,6.7
1121402,653725,131,52556,6.4
1015875,513332,131,36893,7.1
1015875,513332,131,36893,6.7
1015875,513332,131,36893,6.6
1015875,513332,131,36893,6.7
1015875,513332,131,36893,6.6
1015875,513332,131,36893,7.1
1015875,513332,131,36893,6.7
1015875,513332,131,36893,6.6
1015875,513332,131,36893,6.7
1015875,513332,131,36893,6.6
1015875,513332,131,36893,7.1
1015875,513332,131,36893,6.7
1015875,513332,131,36893,6.6
1015875,513332,131,36893,6.7
1015875,513332,131,36893,6.6
1015875,513332,131,36893,7.1
1015875,513332,131,36893,6.7
1015875,513332,131,36893,6.6
1015875,513332,131,36893,6.7
1015875,513332,131,36893,6.6
1015875,513332,131,36893,7.1
1015875,513332,131,36893,6.7
1015875,513332,131,36893,6.6
1015875,513332,131,36893,6.7
1015875,513332,131,36893,6.6
1015875,513332,131,36893,7.1
1015875,513332,131,36893,6.7
1015875,513332,131,36893,6.6
1015875,513332,131,36893,6.7
1015875,513332,131,36893,6.6
1015875,513332,131,36893,7.1
1015875,513332,131,36893,6.7
1015875,513332,131,36893,6.6
1015875,513332,131,36893,6.7
1015875,513332,131,36893,6.6
1015875,513332,131,36893,7.1
1015875,513332,131,36893,6.7
1015875,513332,131,36893,6.6
1015875,513332,131,36893,6.7
1015875,513332,131,36893,6.6
1015875,513332,131,36893,7.1
1015875,513332,131,36893,6.7
1015875,513332,131,36893,6.6
1015875,513332,131,36893,6.7
1015875,513332,131,36893,6.6
1015875,513332,131,36893,7.1
1015875,513332,131,36893,6.7
1015875,513332,131,36893,6.6
1015875,513332,131,36893,6.7
1015875,513332,131,36893,6.6
1015875,513332,131,36893,7.1
1015875,513332,131,36893,6.7
1015875,513332,131,36893,6.6
1015875,513332,131,36893,6.7
1015875,513332,131,36893,6.6
1015875,513332,131,36893,7.1
1015875,513332,131,36893,6.7
1015875,513332,131,36893,6.6
1015875,513332,131,36893,6.7
1015875,513332,131,36893,6.6
1015875,513332,131,36893,7.1
1015875,513332,131,36893,6.7
1015875,513332,131,36893,6.6
1015875,513332,131,36893,6.7
1015875,513332,131,36893,6.6
1015875,513332,131,36893,7.1
1015875,513332,131,36893,6.7
1015875,513332,131,36893,6.6
1015875,513332,131,36893,6.7
1015875,513332,131,36893,6.6
1015875,513332,131,36893,7.1
1015875,513332,131,36893,6.7
1015875,513332,131,36893,6.6
1015875,513332,131,36893,6.7
1015875,513332,131,36893,6.6
1015875,513332,131,36893,7.1
1015875,513332,131,36893,6.7
1015875,513332,131,36893,6.6
1015875,513332,131,36893,6.7
1015875,513332,131,36893,6.6
1015875,513332,131,52556,6.7
1015875,513332,131,52556,6.4
1015875,513332,131,52556,
1015875,513332,131,52556,6.7
1015875,513332,131,52556,6.4
1015875,513332,131,52556,
1015875,513332,131,52556,6.7
1015875,513332,131,52556,6.4
1015875,513332,131,52556,
1015875,513332,131,52556,6.7
1015875,513332,131,52556,6.4
1015875,513332,131,52556,
1015875,513332,131,52556,6.7
1015875,513332,131,52556,6.4
1015875,513332,131,52556,
1093224,847022,37,36890,6.5
1093224,847022,37,36890,
1093224,847022,330,39040,6.8
1093224,847022,37,36890,6.5
1093224,847022,37,36890,
1132765,805451,131,42258,
1132765,805451,131,42258,
1132765,805451,131,42258,
1132765,805451,131,42258,
1132765,805451,131,42258,
1132765,805451,131,42258,
1132765,805451,131,42258,
1132765,805451,131,42258,
1132765,805451,131,42258,
1132765,805451,131,42258,
1132765,805451,131,42258,
1132765,805451,131,42258,
1132765,805451,131,52556,6.7
1132765,805451,131,52556,6.7
1132765,805451,131,52556,6.7
1132765,805451,131,52556,6.7
1132765,805451,131,52556,6.7
1132765,805451,131,52556,6.7
1132765,805451,131,52556,6.7
1132765,805451,131,52556,6.7
1132765,805451,131,52556,6.7
1132765,805451,131,52556,6.7
1132765,805451,131,52556,6.7
1132765,805451,131,52556,6.7
1520735,848494,131,52556,6.6
1520735,848494,131,52556,7.1
1520735,848494,131,52556,6.5
1520735,848494,131,52556,6.6
1520735,848494,131,52556,7.1
1520735,848494,131,52556,6.5
1520735,848494,131,52556,6.6
1520735,848494,131,52556,7.1
1520735,848494,131,52556,6.5
1520735,848494,131,52556,6.6
1520735,848494,131,52556,7.1
1520735,848494,131,52556,6.5
1520735,848494,131,52556,6.6
1520735,848494,131,52556,7.1
1520735,848494,131,52556,6.5
1520735,848494,131,52556,6.6
1520735,848494,131,52556,7.1
1520735,848494,131,52556,6.5
1520735,848494,131,52556,6.6
1520735,848494,131,52556,7.1
1520735,848494,131,52556,6.5
1520735,848494,131,52556,6.6
1520735,848494,131,52556,7.1
1520735,848494,131,52556,6.5
1520735,848494,131,52556,6.6
1520735,848494,131,52556,7.1
1520735,848494,131,52556,6.5
1520735,848494,131,52556,6.6
1520735,848494,131,52556,7.1
1520735,848494,131,52556,6.5
1520735,848494,131,52556,6.6
1520735,848494,131,52556,7.1
1520735,848494,131,52556,6.5
1387853,935210,330,46333,6.4
1387853,935210,330,46333,6.4
1485410,943870,131,42258,6.7
1485410,943870,131,42258,6.7
1485410,943870,131,42258,6.7
1485410,943870,131,42258,6.7
1485410,943870,131,42258,6.7
1485410,943870,131,42258,6.7
1485410,943870,131,52556,6.4
1485410,943870,131,52556,6.3
1485410,943870,131,52556,
1485410,943870,131,52556,6.6
1485410,943870,131,52556,6.4
1485410,943870,131,52556,6.3
1485410,943870,131,52556,
1485410,943870,131,52556,6.6
1485410,943870,131,52556,6.4
1485410,943870,131,52556,6.3
1485410,943870,131,52556,
1485410,943870,131,52556,6.6
1485410,943870,131,52556,6.4
1485410,943870,131,52556,6.3
1485410,943870,131,52556,
1485410,943870,131,52556,6.6
1485410,943870,131,52556,6.4
1485410,943870,131,52556,6.3
1485410,943870,131,52556,
1485410,943870,131,52556,6.6
1485410,943870,131,52556,6.4
1485410,943870,131,52556,6.3
1485410,943870,131,52556,
1485410,943870,131,52556,6.6
1485410,943870,131,52556,6.4
1485410,943870,131,52556,6.3
1485410,943870,131,52556,
1485410,943870,131,52556,6.6
1485410,943870,131,52556,6.4
1485410,943870,131,52556,6.3
1485410,943870,131,52556,
1485410,943870,131,52556,6.6
1485410,943870,131,52556,6.4
1485410,943870,131,52556,6.3
1485410,943870,131,52556,
1485410,943870,131,52556,6.6
1485410,943870,131,52556,6.4
1485410,943870,131,52556,6.3
1485410,943870,131,52556,
1485410,943870,131,52556,6.6
1485410,943870,131,52556,6.4
1485410,943870,131,52556,6.3
1485410,943870,131,52556,
1485410,943870,131,52556,6.6
1485410,943870,131,52556,6.4
1485410,943870,131,52556,6.3
1485410,943870,131,52556,
1485410,943870,131,52556,6.6
1485410,943870,131,52556,6.4
1485410,943870,131,52556,6.3
1485410,943870,131,52556,
1485410,943870,131,52556,6.6
1485410,943870,131,52556,6.4
1485410,943870,131,52556,6.3
1485410,943870,131,52556,
1485410,943870,131,52556,6.6
1485410,943870,131,52556,6.4
1485410,943870,131,52556,6.3
1485410,943870,131,52556,
1485410,943870,131,52556,6.6
1485410,943870,131,52556,6.4
1485410,943870,131,52556,6.3
1485410,943870,131,52556,
1485410,943870,131,52556,6.6
1485410,943870,131,52556,6.4
1485410,943870,131,52556,6.3
1485410,943870,131,52556,
1485410,943870,131,52556,6.6
1485410,943870,131,52556,6.4
1485410,943870,131,52556,6.3
1485410,943870,131,52556,
1485410,943870,131,52556,6.6
1485410,943870,131,52556,6.4
1485410,943870,131,52556,6.3
1485410,943870,131,52556,
1485410,943870,131,52556,6.6
1485410,943870,131,52556,6.4
1485410,943870,131,52556,6.3
1485410,943870,131,52556,
1485410,943870,131,52556,6.6
1485410,943870,131,52556,6.4
1485410,943870,131,52556,6.3
1485410,943870,131,52556,
1485410,943870,131,52556,6.6
1090109,805453,131,42258,6.3
1090109,805453,131,42258,6.6
1090109,805453,131,42258,6.3
1090109,805453,131,42258,6.6
1090109,805453,131,42258,6.6
1090109,805453,330,46333,6.3
1090109,805453,330,46333,6.4
1090109,805453,131,42258,6.3
1090109,805453,131,42258,6.6
1090109,805453,131,42258,6.3
1090109,805453,131,42258,6.6
1090109,805453,131,42258,6.6
1090109,805453,131,42258,6.3
1090109,805453,131,42258,6.6
1090109,805453,131,42258,6.3
1090109,805453,131,42258,6.6
1090109,805453,131,42258,6.6
1090109,805453,131,42258,6.3
1090109,805453,131,42258,6.6
1090109,805453,131,42258,6.3
1090109,805453,131,42258,6.6
1090109,805453,131,42258,6.6
1090109,805453,131,42258,6.3
1090109,805453,131,42258,6.6
1090109,805453,131,42258,6.3
1090109,805453,131,42258,6.6
1090109,805453,131,42258,6.6
1090109,805453,131,42258,6.3
1090109,805453,131,42258,6.6
1090109,805453,131,42258,6.3
1090109,805453,131,42258,6.6
1090109,805453,131,42258,6.6
1090109,805453,131,42258,6.3
1090109,805453,131,42258,6.6
1090109,805453,131,42258,6.3
1090109,805453,131,42258,6.6
1090109,805453,131,42258,6.6
1090109,805453,131,42258,6.3
1090109,805453,131,42258,6.6
1090109,805453,131,42258,6.3
1090109,805453,131,42258,6.6
1090109,805453,131,42258,6.6
1090109,805453,131,42258,6.3
1090109,805453,131,42258,6.6
1090109,805453,131,42258,6.3
1090109,805453,131,42258,6.6
1090109,805453,131,42258,6.6
1090109,805453,330,46333,6.3
1090109,805453,330,46333,6.4
1090109,805453,131,42258,6.3
1090109,805453,131,42258,6.6
1090109,805453,131,42258,6.3
1090109,805453,131,42258,6.6
1090109,805453,131,42258,6.6
1090109,805453,131,42258,6.3
1090109,805453,131,42258,6.6
1090109,805453,131,42258,6.3
1090109,805453,131,42258,6.6
1090109,805453,131,42258,6.6
1090109,805453,131,42258,6.3
1090109,805453,131,42258,6.6
1090109,805453,131,42258,6.3
1090109,805453,131,42258,6.6
1090109,805453,131,42258,6.6
1090109,805453,131,42258,6.3
1090109,805453,131,42258,6.6
1090109,805453,131,42258,6.3
1090109,805453,131,42258,6.6
1090109,805453,131,42258,6.6
1090109,805453,330,46333,6.3
1090109,805453,330,46333,6.4
1090109,805453,131,42258,6.3
1090109,805453,131,42258,6.6
1090109,805453,131,42258,6.3
1090109,805453,131,42258,6.6
1090109,805453,131,42258,6.6
1090109,805453,131,42258,6.3
1090109,805453,131,42258,6.6
1090109,805453,131,42258,6.3
1090109,805453,131,42258,6.6
1090109,805453,131,42258,6.6
1090109,805453,330,46333,6.3
1090109,805453,330,46333,6.4
1090109,805453,131,42258,6.3
1090109,805453,131,42258,6.6
1090109,805453,131,42258,6.3
1090109,805453,131,42258,6.6
1090109,805453,131,42258,6.6
1090109,805453,131,42258,6.3
1090109,805453,131,42258,6.6
1090109,805453,131,42258,6.3
1090109,805453,131,42258,6.6
1090109,805453,131,42258,6.6
1090109,805453,131,42258,6.3
1090109,805453,131,42258,6.6
1090109,805453,131,42258,6.3
1090109,805453,131,42258,6.6
1090109,805453,131,42258,6.6
1090109,805453,131,42258,6.3
1090109,805453,131,42258,6.6
1090109,805453,131,42258,6.3
1090109,805453,131,42258,6.6
1090109,805453,131,42258,6.6
1090109,805453,131,42258,6.3
1090109,805453,131,42258,6.6
1090109,805453,131,42258,6.3
1090109,805453,131,42258,6.6
1090109,805453,131,42258,6.6
1090109,805453,131,42258,6.3
1090109,805453,131,42258,6.6
1090109,805453,131,42258,6.3
1090109,805453,131,42258,6.6
1090109,805453,131,42258,6.6
1090109,805453,131,42258,6.3
1090109,805453,131,42258,6.6
1090109,805453,131,42258,6.3
1090109,805453,131,42258,6.6
1090109,805453,131,42258,6.6
1429549,864678,131,42258,6.6
1429549,864678,131,42258,6.5
1429549,864678,131,42258,
1429549,864678,131,42258,6.4
1429549,864678,131,42258,6.5
1429549,864678,131,42258,6.6
1429549,864678,131,42258,6.5
1429549,864678,131,42258,
1429549,864678,131,42258,6.4
1429549,864678,131,42258,6.5
1429549,864678,131,42258,6.6
1429549,864678,131,42258,6.5
1429549,864678,131,42258,
1429549,864678,131,42258,6.4
1429549,864678,131,42258,6.5
1429549,864678,131,42258,6.6
1429549,864678,131,42258,6.5
1429549,864678,131,42258,
1429549,864678,131,42258,6.4
1429549,864678,131,42258,6.5
1429549,864678,330,46333,6.9
1429549,864678,330,46333,6.6
1429549,864678,131,42258,6.6
1429549,864678,131,42258,6.5
1429549,864678,131,42258,
1429549,864678,131,42258,6.4
1429549,864678,131,42258,6.5
1429549,864678,131,42258,6.6
1429549,864678,131,42258,6.5
1429549,864678,131,42258,
1429549,864678,131,42258,6.4
1429549,864678,131,42258,6.5
1429549,864678,131,42258,6.6
1429549,864678,131,42258,6.5
1429549,864678,131,42258,
1429549,864678,131,42258,6.4
1429549,864678,131,42258,6.5
1429549,864678,131,42258,6.6
1429549,864678,131,42258,6.5
1429549,864678,131,42258,
1429549,864678,131,42258,6.4
1429549,864678,131,42258,6.5
1429549,864678,330,46333,6.9
1429549,864678,330,46333,6.6
1429549,864678,131,42258,6.6
1429549,864678,131,42258,6.5
1429549,864678,131,42258,
1429549,864678,131,42258,6.4
1429549,864678,131,42258,6.5
1429549,864678,131,42258,6.6
1429549,864678,131,42258,6.5
1429549,864678,131,42258,
1429549,864678,131,42258,6.4
1429549,864678,131,42258,6.5
1429549,864678,131,42258,6.6
1429549,864678,131,42258,6.5
1429549,864678,131,42258,
1429549,864678,131,42258,6.4
1429549,864678,131,42258,6.5
1429549,864678,330,46333,6.9
1429549,864678,330,46333,6.6
1429549,864678,131,42258,6.6
1429549,864678,131,42258,6.5
1429549,864678,131,42258,
1429549,864678,131,42258,6.4
1429549,864678,131,42258,6.5
1429549,864678,131,42258,6.6
1429549,864678,131,42258,6.5
1429549,864678,131,42258,
1429549,864678,131,42258,6.4
1429549,864678,131,42258,6.5
1429549,864678,131,42258,6.6
1429549,864678,131,42258,6.5
1429549,864678,131,42258,
1429549,864678,131,42258,6.4
1429549,864678,131,42258,6.5
1429549,864678,131,42258,6.6
1429549,864678,131,42258,6.5
1429549,864678,131,42258,
1429549,864678,131,42258,6.4
1429549,864678,131,42258,6.5
1429549,864678,131,52556,6.7
1429549,864678,131,52556,
1429549,864678,131,52556,6.5
1429549,864678,131,52556,6.7
1429549,864678,131,52556,
1429549,864678,131,52556,6.5
1429549,864678,131,52556,6.7
1429549,864678,131,52556,
1429549,864678,131,52556,6.5
1429549,864678,131,52556,6.7
1429549,864678,131,52556,
1429549,864678,131,52556,6.5
1429549,864678,131,52556,6.7
1429549,864678,131,52556,
1429549,864678,131,52556,6.5
1472801,940223,131,42258,6
1472801,940223,131,42258,7
1472801,940223,131,42258,6.7
1472801,940223,131,42258,6.6
1472801,940223,131,42258,6.8
1472801,940223,131,42258,6
1472801,940223,131,42258,7
1472801,940223,131,42258,6.7
1472801,940223,131,42258,6.6
1472801,940223,131,42258,6.8
1472801,940223,131,42258,6
1472801,940223,131,42258,7
1472801,940223,131,42258,6.7
1472801,940223,131,42258,6.6
1472801,940223,131,42258,6.8
1472801,940223,131,42258,6
1472801,940223,131,42258,7
1472801,940223,131,42258,6.7
1472801,940223,131,42258,6.6
1472801,940223,131,42258,6.8
1472801,940223,131,42258,6
1472801,940223,131,42258,7
1472801,940223,131,42258,6.7
1472801,940223,131,42258,6.6
1472801,940223,131,42258,6.8
1472801,940223,131,42258,6
1472801,940223,131,42258,7
1472801,940223,131,42258,6.7
1472801,940223,131,42258,6.6
1472801,940223,131,42258,6.8
1472801,940223,131,42258,6
1472801,940223,131,42258,7
1472801,940223,131,42258,6.7
1472801,940223,131,42258,6.6
1472801,940223,131,42258,6.8
1472801,940223,131,42258,6
1472801,940223,131,42258,7
1472801,940223,131,42258,6.7
1472801,940223,131,42258,6.6
1472801,940223,131,42258,6.8
1472801,940223,131,42258,6
1472801,940223,131,42258,7
1472801,940223,131,42258,6.7
1472801,940223,131,42258,6.6
1472801,940223,131,42258,6.8
1472801,940223,131,42258,6
1472801,940223,131,42258,7
1472801,940223,131,42258,6.7
1472801,940223,131,42258,6.6
1472801,940223,131,42258,6.8
1472801,940223,131,42258,6
1472801,940223,131,42258,7
1472801,940223,131,42258,6.7
1472801,940223,131,42258,6.6
1472801,940223,131,42258,6.8
1472801,940223,131,42258,6
1472801,940223,131,42258,7
1472801,940223,131,42258,6.7
1472801,940223,131,42258,6.6
1472801,940223,131,42258,6.8
1472801,940223,131,52556,6.8
1472801,940223,131,52556,6.4
1472801,940223,131,52556,6.5
1472801,940223,131,52556,6.4
1472801,940223,131,52556,6.2
1472801,940223,131,52556,6.8
1472801,940223,131,52556,6.4
1472801,940223,131,52556,6.5
1472801,940223,131,52556,6.4
1472801,940223,131,52556,6.2
1472801,940223,131,52556,6.8
1472801,940223,131,52556,6.4
1472801,940223,131,52556,6.5
1472801,940223,131,52556,6.4
1472801,940223,131,52556,6.2
1472801,940223,131,52556,6.8
1472801,940223,131,52556,6.4
1472801,940223,131,52556,6.5
1472801,940223,131,52556,6.4
1472801,940223,131,52556,6.2
1472801,940223,131,52556,6.8
1472801,940223,131,52556,6.4
1472801,940223,131,52556,6.5
1472801,940223,131,52556,6.4
1472801,940223,131,52556,6.2
1472801,940223,131,52556,6.8
1472801,940223,131,52556,6.4
1472801,940223,131,52556,6.5
1472801,940223,131,52556,6.4
1472801,940223,131,52556,6.2
1472801,940223,131,52556,6.8
1472801,940223,131,52556,6.4
1472801,940223,131,52556,6.5
1472801,940223,131,52556,6.4
1472801,940223,131,52556,6.2
1472801,940223,131,52556,6.8
1472801,940223,131,52556,6.4
1472801,940223,131,52556,6.5
1472801,940223,131,52556,6.4
1472801,940223,131,52556,6.2
1472801,940223,131,52556,6.8
1472801,940223,131,52556,6.4
1472801,940223,131,52556,6.5
1472801,940223,131,52556,6.4
1472801,940223,131,52556,6.2
1472801,940223,131,52556,6.8
1472801,940223,131,52556,6.4
1472801,940223,131,52556,6.5
1472801,940223,131,52556,6.4
1472801,940223,131,52556,6.2
1472801,940223,131,52556,6.8
1472801,940223,131,52556,6.4
1472801,940223,131,52556,6.5
1472801,940223,131,52556,6.4
1472801,940223,131,52556,6.2
1472801,940223,131,52556,6.8
1472801,940223,131,52556,6.4
1472801,940223,131,52556,6.5
1472801,940223,131,52556,6.4
1472801,940223,131,52556,6.2
1472801,940223,330,55337,
1472801,940223,131,52556,6.8
1472801,940223,131,52556,6.4
1472801,940223,131,52556,6.5
1472801,940223,131,52556,6.4
1472801,940223,131,52556,6.2
1472801,940223,131,52556,6.8
1472801,940223,131,52556,6.4
1472801,940223,131,52556,6.5
1472801,940223,131,52556,6.4
1472801,940223,131,52556,6.2
1472801,940223,131,52556,6.8
1472801,940223,131,52556,6.4
1472801,940223,131,52556,6.5
1472801,940223,131,52556,6.4
1472801,940223,131,52556,6.2
1472801,940223,131,52556,6.8
1472801,940223,131,52556,6.4
1472801,940223,131,52556,6.5
1472801,940223,131,52556,6.4
1472801,940223,131,52556,6.2
1411051,918628,330,46333,6.3
1411051,918628,131,52556,6.7
1470014,895089,37,52554,6.7
1470014,895089,37,52554,6.5
1470014,895089,37,52554,6.7
1470014,895089,37,52554,6.5
1470014,895089,37,52554,6.7
1470014,895089,37,52554,6.5
1470014,895089,37,52554,6.7
1470014,895089,37,52554,6.5
1470014,895089,37,52554,6.7
1470014,895089,37,52554,6.5
1470014,895089,37,52554,6.7
1470014,895089,37,52554,6.5
1470014,895089,37,52554,6.7
1470014,895089,37,52554,6.5
1470014,895089,37,52554,6.7
1470014,895089,37,52554,6.5
1470014,895089,37,52554,6.7
1470014,895089,37,52554,6.5
1470014,895089,37,52554,6.7
1470014,895089,37,52554,6.5
1470014,895089,37,52554,6.7
1470014,895089,37,52554,6.5
1470014,895089,37,52554,6.7
1470014,895089,37,52554,6.5
1470014,895089,37,52554,6.7
1470014,895089,37,52554,6.5
1470014,895089,37,52554,6.7
1470014,895089,37,52554,6.5
1470014,895089,37,52554,6.7
1470014,895089,37,52554,6.5
1383167,703775,131,42258,4.9
1383167,703775,131,42258,6.1
1383167,703775,131,42258,4.9
1383167,703775,131,42258,6.1
1383167,703775,131,42258,4.9
1383167,703775,131,42258,6.1
1383167,703775,131,42258,4.9
1383167,703775,131,42258,6.1
1383167,703775,131,42258,4.9
1383167,703775,131,42258,6.1
1383167,703775,131,42258,4.9
1383167,703775,131,42258,6.1
1383167,703775,131,42258,4.9
1383167,703775,131,42258,6.1
1383167,703775,131,42258,4.9
1383167,703775,131,42258,6.1
1383167,703775,131,42258,4.9
1383167,703775,131,42258,6.1
1383167,703775,131,42258,4.9
1383167,703775,131,42258,6.1
1383167,703775,131,42258,4.9
1383167,703775,131,42258,6.1
1383167,703775,131,42258,4.9
1383167,703775,131,42258,6.1
1383167,703775,131,42258,4.9
1383167,703775,131,42258,6.1
1383167,703775,131,42258,4.9
1383167,703775,131,42258,6.1
1383167,703775,131,42258,4.9
1383167,703775,131,42258,6.1
1383167,703775,131,42258,4.9
1383167,703775,131,42258,6.1
1383167,703775,131,42258,4.9
1383167,703775,131,42258,6.1
1383167,703775,131,42258,4.9
1383167,703775,131,42258,6.1
1384483,806245,26,49483,6.8
1384483,806245,26,49483,6.8
1384483,806245,26,49483,6.8
1384483,806245,26,49483,6.8
1384485,717606,37,42256,
1384485,717606,37,42256,
1384485,717606,37,42256,
1384485,717606,37,42256,
1470784,1094229,37,52554,6.2
1470784,1094229,37,52554,6.2
1512193,929359,37,52554,6.6
1512193,929359,37,52554,6.5
1512193,929359,37,52554,6.6
1512193,929359,37,52554,6.5
1512193,929359,37,52554,6.6
1512193,929359,37,52554,6.5
1381645,702834,37,52554,6.5
1381645,702834,37,52554,6.3
1381645,702834,37,52554,6.3
1381645,702834,37,52554,6.5
1381645,702834,37,52554,6.7
1381645,702834,37,52554,6.5
1381645,702834,37,52554,6.3
1381645,702834,37,52554,6.3
1381645,702834,37,52554,6.5
1381645,702834,37,52554,6.7
1381645,702834,37,52554,6.5
