id,slug,name,place_of_birth,brith_date,nationality,height,position,manager
925888,michal-kynkor,,,17.02.2003,Czechy,,Obronca,
925890,simon-jurica,Simon Jurica,,23.03.2004,Czechy,1.79,Obronca,
926189,vit-plesl,Vit Plesl,,8.01.2004,Czechy,1.82,Obronca,
950493,daniel-hevessy,,,3.04.2004,Czechy,,Obronca,
989123,filip-rehak,Filip Rehak,,26.07.2005,Czechy,,Obronca,
993837,teodor-musil,,,5.08.2005,Czechy,,Obronca,
1003498,lukas-rajtmajer,Lukas Rajtmajer,,20.03.2004,Czechy,,Obronca,
707337,jan-zabransky,Jan Zabransky,,6.01.2003,Czechy,1.85,Obronca,
950292,dominik-sustr,Dominik Sustr,,7.12.2005,Czechy,,Srodkowy obronca,
993836,jan-cizek,Jan Cizek,,,Czechy,,Srodkowy obronca,
862898,marek-nedved,Marek Nedved,,12.08.2003,Czechy,,Pomocnik,
862899,adam-suchy,Adam Suchy,,7.12.2003,Czechy,,Pomocnik,
925885,jiri-broda,Jiri Broda,,13.11.2003,Czechy,1.75,Pomocnik,
925886,adam-pech,,,5.11.2003,Czechy,,Pomocnik,
925889,filip-privoznik,Filip Privoznik,,18.09.2004,Czechy,,Pomocnik,
925892,viktor-hysek,Viktor Hysek,,29.08.2003,Czechy,,Pomocnik,
925894,matej-balek,Matej Balek,,,Czechy,1.75,Pomocnik,
926196,miroslav-kudelnak,Miroslav Kudelnak,,8.07.2003,Czechy,1.76,Pomocnik,
950492,daniel-simunek,Daniel Simunek,,28.11.2004,Czechy,,Pomocnik,
951216,matyas-plot,Matyas Plot,,4.07.2005,Czechy,,Defensywny pomocnik,
954398,lukas-forejt,Lukas Forejt,,5.01.2004,Czechy,,Pomocnik,
987095,sebastian-razetto,,,8.07.2003,Wlochy,,Pomocnik,
1008337,matej-kellner,Matej Kellner,,12.05.2004,Czechy,,Pomocnik,
1019400,milan-janour,Milan Janour,,19.01.2005,Czechy,,Pomocnik,
707340,vojtech-gornicky,Vojtech Gornicky,,28.05.2003,Czechy,1.83,Pomocnik,
740592,kevin-huna,Kevin Huna,,24.04.2005,Czechy,1.77,Prawy napastnik,
839552,adam-benes,Adam Benes,,6.02.2004,Czechy,,Napastnik,
925891,tomas-darena,Tomas Darena,,26.07.2003,Czechy,,Napastnik,
925898,roman-sybek,Roman Sybek,,29.05.2004,Czechy,,Napastnik,
1003595,stepan-krames,Stepan Krames,,10.08.2006,Czechy,,Napastnik,
1010721,alex-lojin,Alex Lojin,,10.01.2005,Czechy,,Napastnik,
938877,jan-remias,Jan Remias,,8.07.2005,Czechy,,Bramkarz,
947271,josef-struhar,Josef Struhar,,29.09.2004,Czechy,,Bramkarz,
950185,matej-hafera,Matej Hafera,,7.06.2005,Czechy,,Bramkarz,
931801,josef-jiricek,Josef Jiricek,,19.01.2004,Czechy,1.80,Obronca,
935818,vaclav-dedek,Vaclav Dedek,,17.06.2003,Czechy,,Obronca,
935820,petr-dil,Petr Dil,,2.03.2003,Czechy,,Obronca,
952853,marek-puchala,,,29.04.2004,Czechy,,Obronca,
671543,daniel-macej,,,29.04.2004,Czechy,,Srodkowy obronca,
839532,patrik-mekota,Patrik Mekota,,21.03.2004,Czechy,1.88,Srodkowy obronca,
931429,jiri-remias,Jiri Remias,,8.07.2005,Czechy,,Srodkowy obronca,
812849,karel-michlik,Karel Michlik,,13.09.2004,Czechy,1.81,Lewy obronca,
955868,david-krupicka,David Krupicka,,11.05.2005,Czechy,1.84,Prawy obronca,
931802,martin-temel,,,24.04.2003,Czechy,1.87,Pomocnik,
935819,denis-latal,Denis Latal,,1.01.2004,Czechy,,Pomocnik,
1000166,filip-staubert,Filip Staubert,,23.06.2003,Czechy,,Pomocnik,
1000167,daniel-frebort,Daniel Frebort,,16.03.2004,Czechy,,Pomocnik,
1017302,cheick-oumar-konate,Cheick Oumar Konate,,3.03.2004,Wybrzeze Kosci Sloniowej,,Pomocnik,
1019393,tomas-sirotek,Tomas Sirotek,,8.07.2005,Czechy,,Pomocnik,
935821,maxim-obuch,,,,Czechy,1.80,Srodkowy pomocnik,
671525,radim-sudak,Radim Sudak,,2.03.2004,Czechy,,Lewy pomocnik,
740554,anwar-imider,wld 'nwr myDr,,18.02.2005,Czechy,,Lewy pomocnik,
582385,christian-veliky,Christian Veliky,Kosice,14.01.2003,Slowacja,,Ofensywny pomocnik,
655303,sebastian-zak,Sebastian Zak,,21.06.2003,Czechy,,Ofensywny pomocnik,
931425,michal-malek,Michal Malek,,28.07.2005,Czechy,1.80,Lewy napastnik,
740581,jiri-koutny,Jiri Koutny,,9.05.2005,Czechy,,Napastnik,
931804,matyas-bitta,Matyas Bitta,,25.07.2004,Czechy,,Napastnik,
947523,jan-jelen,,,28.02.2003,Czechy,,Napastnik,
952852,david-kedron,David Kedron,,18.06.2004,Czechy,,Napastnik,
955867,rostislav-chylek,Rostislav Chylek,,28.01.2003,Czechy,,Napastnik,
1015743,tunji-omotosho,Yusuf Tunji Omotosho,,7.04.2003,Nigeria,1.92,Srodkowy napastnik,
1017572,adam-zimcik,Adam Zimcik,,28.03.2006,Czechy,,Bramkarz,
1019395,michal-klas,,,22.12.2006,Czechy,,Bramkarz,
935842,alexandr-urban,,,20.04.2004,Czechy,,Bramkarz,
935837,tibor-horacek,Tibor Horacek,,25.07.2003,Czechy,,Obronca,
953515,jakub-danhel,Jakub Danhel,,25.09.2005,Czechy,,Obronca,
954705,radim-zamecnik,Radim Zamecnik,,26.02.2005,Czechy,,Obronca,
1008381,lukas-reznik,Lukas Reznik,,17.11.2003,Czechy,,Obronca,
1015411,ondrej-mikac,Ondrej Mikac,,20.05.2005,Czechy,,Obronca,
1019394,matyas-karasek,Matyas Karasek,,9.04.2004,Czechy,,Obronca,
929890,david-tomeska,David Tomeska,,28.03.2004,Czechy,,Prawy obronca,
952825,pavel-valik,Pavel Valik,,13.02.2004,Czechy,,Pomocnik,
953521,tibor-dunka,,,15.02.2005,Czechy,,Pomocnik,
954704,patrik-zourek,Patrik Zourek,,11.06.2004,Czechy,,Pomocnik,
956586,martin-misik,Martin Misik,,9.04.2004,Czechy,,Pomocnik,
987096,robert-severa,,,21.11.2004,Czechy,,Pomocnik,
989101,lukas-mensik,Lukas Mensik,,,Czechy,,Pomocnik,
995941,tomas-chramcov,Tomas Chramcov,,13.05.2005,Czechy,,Pomocnik,
1019396,tobias-huspenina,Tobias Huspenina,,15.01.2005,Czechy,,Pomocnik,
1022984,david-polak,David Polak,,6.09.2003,Czechy,,Pomocnik,
935917,tadeas-jurceka,Tadeas Jurceka,,16.04.2004,Czechy,,Pomocnik,
987100,stepan-brecka,Stepan Brecka,Veseli nad Moravou,2.04.2004,Czechy,,Lewy pomocnik,
765104,jan-lacko,,,11.01.2006,Czechy,1.79,Prawy napastnik,
942234,emmanuel-yohanna,,,17.01.2003,Nigeria,,Prawy napastnik,
584289,michal-pummer,,,17.07.2003,Czechy,,Napastnik,
956323,kristian-zelina,Kristian Zelina,,12.03.2006,Czechy,,Napastnik,
584284,nikola-absolon,,,28.05.2003,Czechy,,Napastnik,
935838,adam-slouka,,,27.12.2004,Czechy,,Napastnik,
935447,jan-koutny,Jan Koutny,,,Czechy,,Bramkarz,
1011046,richard-kral,Richard Kral,,11.03.2005,Czechy,,Bramkarz,
941224,pavel-mazur,,,13.05.2005,Czechy,,Bramkarz,
733907,stepan-hapal,Stepan Hapal,,29.03.2004,Czechy,,Obronca,
733908,viktor-josefcuk,Viktor Josefcuk,,10.01.2004,Czechy,,Obronca,
733909,daniel-strnad,,,9.01.2004,Czechy,,Obronca,
941065,tomas-cubo,Tomas Cubo,,,Czechy,,Obronca,
941225,jan-kadlec,,,2.08.2003,Czechy,,Obronca,
941229,stepan-smolka,Stepan Smolka,,14.09.2003,Czechy,,Obronca,
941227,bohdan-paar,,,19.08.2003,Czechy,,Obronca,
941230,vitezslav-pavlicek,Vitezslav Pavlicek,,4.06.2005,Czechy,,Srodkowy obronca,
733906,adam-dohnalek,Adam Dohnalek,,4.07.2004,Czechy,1.88,Srodkowy obronca,
931423,jan-tobias-stryk,Jan Tobias Stryk,,4.07.2005,Czechy,,Lewy obronca,
671546,mikes-cahel,Mikes Cahel,,11.05.2004,Czechy,1.86,Lewy obronca,
956390,marek-taborsky,Marek Taborsky,,,Czechy,,Prawy obronca,
584283,dominik-skopal,Dominik Skopal,,10.12.2003,Czechy,,Pomocnik,
733911,lukas-dvorak,Lukas Dvorak,,16.01.2004,Czechy,,Pomocnik,
733913,patrik-michl,,,3.04.2004,Czechy,,Pomocnik,
931433,david-reznicek,David Reznicek,,24.12.2005,Czechy,,Pomocnik,
952389,martin-skalsky,Martin Skalsky,,2.04.2004,Czechy,,Pomocnik,
941064,jaroslav-sanak,Jaroslav Sanak,,28.05.2003,Czechy,,Pomocnik,
941228,adam-vitek,Adam Vitek,,12.02.2003,Czechy,,Pomocnik,
733914,simon-studeny,Simon Studeny,,28.03.2004,Czechy,1.69,Pomocnik,
765105,roman-mokrovics,,,4.06.2006,Czechy,,Lewy napastnik,
995599,andrej-nguyen,An Khanh Andrej Nguyen,,15.03.2005,Czechy,,Lewy napastnik,
941226,adam-spangr,Adam Spangr,,15.04.2005,Czechy,,Lewy napastnik,
938900,adam-urica,Adam Urica,,4.07.2005,Czechy,,Prawy napastnik,
1013837,maxim-seehof,,,2.02.2003,Czechy,1.84,Napastnik,
941231,jan-hrivnac,Jan Hrivnac,,7.02.2003,Czechy,,Napastnik,
1001468,david-mach,,,23.01.2004,Czechy,,Bramkarz,
1008369,ales-valenta,Ales Valenta,,27.05.2005,Czechy,,Bramkarz,
1008370,petr-kosik,Petr Kosik,,13.07.2005,Czechy,,Bramkarz,
1019397,tomas-vacikar,Tomas Vacikar,,23.01.2006,Czechy,,Bramkarz,
943864,colin-andrew,,Praha,14.08.2004,Czechy,,Bramkarz,
740590,matej-faltus,Matej Faltus,,,Czechy,,Obronca,
991360,martin-spinar,Martin Spinar,,25.02.2005,Czechy,,Obronca,
995899,ondrej-matuska,Ondrej Matuska,,13.04.2004,Czechy,,Obronca,
1003602,antonin-mlckovsky,Antonin Mlckovsky,,30.05.2005,Czechy,,Obronca,
943102,ondrej-novak,Ondrej Novak,,13.09.2004,Czechy,,Obronca,
671520,marek-smejkal,,,26.02.2004,Czechy,,Obronca,
943100,karel-maly,Karel Maly,,25.05.2003,Czechy,,Obronca,
950304,jan-paletar,Jan Paletar,,9.05.2005,Czechy,,Pomocnik,
952490,adam-spacek,Adam Spacek,,21.03.2004,Czechy,,Pomocnik,
955193,petr-zika,Petr Zika,,1.07.2006,Czechy,,Pomocnik,
956497,adam-plucar,,,6.12.2004,Czechy,,Pomocnik,
956521,lukas-hrabak,Lukas Hrabak,,8.07.2005,Czechy,,Pomocnik,
1010736,dominik-louzecky,Dominik Louzecky,,25.03.2005,Czechy,,Pomocnik,
943098,david-trmal,,,,Czechy,,Pomocnik,
943103,marek-coufal,,,17.08.2003,Czechy,,Pomocnik,
943101,filip-koutecky,Filip Koutecky,,11.05.2004,Czechy,,Pomocnik,
1017607,mykyta-starovyk,Starovik Mikita Vitaliiovich,,5.09.2004,Ukraina,1.76,Lewy napastnik,
956140,vojtech-hora,Vojtech Hora,,5.05.2004,Czechy,,Srodkowy napastnik,
956522,nikita-goncarov,Nikita Goncarov,,14.01.2005,Czechy,,Napastnik,
1001469,krystof-novak,Krystof Novak,,18.07.2005,Czechy,,Napastnik,
943104,lukas-macak,Lukas Macak,,13.02.2004,Czechy,,Napastnik,
952824,adam-dvoracek,Adam Dvoracek,,14.05.2005,Czechy,,Bramkarz,
956325,daniel-stary,Daniel Stary,,9.04.2004,Czechy,,Bramkarz,
956579,adam-simon,Adam Simon,,5.04.2005,Czechy,,Bramkarz,
989243,matej-kumprecht,Matej Kumprecht,,,Czechy,,Bramkarz,
765093,vaclav-jindra,Vaclav Jindra,,8.04.2006,Czechy,,Obronca,
941027,daniel-besperat,Daniel Besperat,,23.01.2003,Czechy,,Obronca,
956246,borek-prochazka,Borek Prochazka,,14.12.2005,Czechy,,Obronca,
1003607,michal-kuja,,,22.07.2005,Czechy,,Obronca,
1013375,ondrej-metelka,Ondrej Metelka,,28.06.2005,Czechy,,Obronca,
956580,tomas-rolenec,Tomas Rolenec,,16.01.2005,Czechy,1.93,Srodkowy obronca,
941036,jakub-tecl,,,28.08.2004,Czechy,,Srodkowy obronca,
740579,vojtech-divisek,Vojtech Divisek,,30.06.2005,Czechy,,Pomocnik,
941028,petr-veverka,,,27.04.2003,Czechy,,Pomocnik,
956245,dominik-boruvka,Dominik Boruvka,,24.09.2005,Czechy,,Pomocnik,
956408,artur-broz,Artur Broz,,4.12.2005,Czechy,,Pomocnik,
995974,marek-halda,,,27.07.2005,Czechy,,Pomocnik,
1001470,jan-flaska,Jan Flaska,,6.03.2005,Czechy,,Pomocnik,
1008350,matyas-jenik,Matyas Jenik,,27.02.2004,Czechy,,Pomocnik,
1017571,matyas-laky,Matyas Laky,,26.02.2004,Czechy,,Pomocnik,
929888,ondrej-sedlacek,Ondrej Sedlacek,,20.06.2004,Czechy,,Lewy pomocnik,
740589,jan-novak,Jan Novak,Trebic,3.01.2005,Czechy,,Ofensywny pomocnik,
941026,lukas-kraj,Lukas Kraj,,14.02.2004,Czechy,,Napastnik,
989241,martin-prokes,Martin Prokes,,27.02.2005,Czechy,,Napastnik,
1007880,antonin-nerad,Antonin Nerad,,1.03.2005,Czechy,,Napastnik,
1010756,filip-hoffman,,,16.12.2005,Czechy,,Napastnik,
941037,filip-brdicka,Filip Brdicka,,6.08.2004,Czechy,,Srodkowy napastnik,
952817,david-klapka,,,29.09.2004,Czechy,,Bramkarz,
954397,maxmilian-petera,Maxmilian Petera,,7.01.2005,Czechy,,Bramkarz,
986526,richard-hrncir,Richard Hrncir,,24.02.2004,Czechy,,Bramkarz,
942973,pavel-vlk,,,8.06.2004,Czechy,,Bramkarz,
740557,jakub-konecny,Jakub Konecny,,18.02.2004,Czechy,,Obronca,
952432,vojtech-blazek,Vojtech Blazek,,28.02.2005,Czechy,,Obronca,
952433,jiri-lukas-lubinek,Jiri Lukas Lubinek,,28.02.2005,Czechy,,Obronca,
952821,martin-hanus,Martin Hanus,,17.02.2004,Czechy,,Obronca,
953141,ondrej-cerny,Ondrej Cerny,,29.12.2005,Czechy,,Obronca,
995560,david-jedlicka,David Jedlicka,,15.04.2004,Czechy,,Obronca,
995563,antonin-zverina,Antonin Zverina,,14.08.2004,Czechy,,Obronca,
995564,stepan-vesely,Stepan Vesely,,3.04.2004,Czechy,,Obronca,
942981,daniel-hypsman,Daniel Hypsman,,26.01.2003,Czechy,,Obronca,
942978,kevin-houdek,,,25.09.2003,Czechy,,Obronca,
942975,matej-musil,Matej Musil,,12.11.2004,Czechy,,Obronca,
1007862,daniil-golovatskyi,,,29.06.2003,Ukraina,1.87,Srodkowy obronca,
955191,adam-binar,,,22.03.2006,Czechy,,Pomocnik,
956147,vojtech-brychta,Vojtech Brychta,,23.02.2003,Czechy,,Pomocnik,
956148,libor-pesek,Libor Pesek,,10.02.2004,Czechy,,Pomocnik,
956259,jiri-kudrnac,Jiri Kudrnac,,30.05.2003,Czechy,,Pomocnik,
956265,petr-chudy,Petr Chudy,,26.08.2005,Czechy,,Pomocnik,
986543,vitek-simon,Vitek Simon,,17.12.2004,Czechy,,Pomocnik,
993805,david-kalina,,,23.09.2004,Czechy,,Pomocnik,
995561,tomas-kares,Tomas Kares,,27.05.2005,Czechy,,Pomocnik,
995562,petr-sichan,Petr Sichan,,22.04.2004,Czechy,,Pomocnik,
1000939,matous-benedikt,Matous Benedikt,,,Czechy,,Pomocnik,
1015742,matej-hampl,Matej Hampl,,1.04.2005,Czechy,,Pomocnik,
942982,jakub-semerak,Jakub Semerak,,1.02.2003,Czechy,,Pomocnik,
942976,david-pospisil,David Pospisil,,27.01.2004,Czechy,,Pomocnik,
942983,filip-schmoranz,,,,Czechy,,Pomocnik,
584276,vratislav-junek,,,26.08.2003,Czechy,,Pomocnik,
942979,matyas-vcelak,Matyas Vcelak,,28.06.2003,Czechy,,Pomocnik,
942980,lukas-hruska,Lukas Hruska,,28.02.2004,Czechy,1.83,Srodkowy napastnik,
942974,radim-zengler,,,25.12.2003,Czechy,,Napastnik,
942977,jan-ludvik,Jan Ludvik,,29.08.2003,Czechy,,Napastnik,
948531,antonin-misci,Antonin Misci,,18.03.2004,Czechy,,Napastnik,
730399,tadeas-michalcik,Tadeas Michalcik,,26.04.2004,Czechy,,Bramkarz,
950469,jakub-neubauer,,,12.09.2004,Czechy,,Bramkarz,
953473,matyas-vystrcil,Matyas Vystrcil,,14.07.2005,Czechy,,Bramkarz,
955866,petr-hustak,Petr Hustak,,11.03.2006,Czechy,,Bramkarz,
1108619,v-jahodnik,,,,Czechy,,Bramkarz,
928024,david-stastny,David Stastny,,,Czechy,,Obronca,
1007878,adam-buchta,,,,Czechy,,Obronca,
891070,stanislav-petruta,Stanislav Petruta,,,Moldawia,,Defensywny pomocnik,
928023,alexandr-buzek,Alexandr Buzek,,2.08.2004,Czechy,1.80,Defensywny pomocnik,
928025,david-trtek,,,3.12.2003,Czechy,,Pomocnik,
928039,matej-slouk,Matej Slouk,,21.06.2004,Czechy,,Pomocnik,
928040,milan-lakomy,Milan Lakomy,,28.08.2003,Czechy,,Pomocnik,
952806,adam-kadlcek,Adam Kadlcek,,1.02.2003,Czechy,,Pomocnik,
953474,matyas-malenovsky,Matyas Malenovsky,,11.05.2005,Czechy,,Pomocnik,
956523,patrik-sustek,Patrik Sustek,,4.01.2004,Czechy,,Pomocnik,
989102,tomas-zabojnik,Tomas Zabojnik,,23.06.2004,Czechy,,Pomocnik,
991358,tomas-malenak,Tomas Malenak,,15.11.2004,Czechy,,Pomocnik,
991365,tomas-vaculik,Tomas Vaculik,,25.01.2004,Czechy,,Pomocnik,
1008347,matej-korenek,Matej Korenek,,18.08.2003,Czechy,,Pomocnik,
1019398,stepan-prucha,Stepan Prucha,,9.03.2005,Czechy,,Pomocnik,
928038,tom-sloncik,Tom Sloncik,,21.12.2004,Czechy,,Ofensywny pomocnik,
812850,martin-frolek,,,25.02.2005,Czechy,1.89,Srodkowy napastnik,
991357,lukas-pesout,Lukas Pesout,,8.04.2003,Czechy,,Napastnik,
987013,albert-kotlin,Albert Kotlin,,8.09.2005,Czechy,,Bramkarz,
951808,david-chundela,,,,Czechy,,Bramkarz,
953143,jan-vacik,Jan Vacik,,10.12.2003,Czechy,,Obronca,
955075,jaroslav-kratochvil,Jaroslav Kratochvil,,30.08.2004,Czechy,,Obronca,
989147,daniel-nykl,,,17.01.2005,Czechy,,Obronca,
991022,marek-machovsky,Marek Machovsky,,13.02.2003,Czechy,,Obronca,
993546,tomas-janousek,Tomas Janousek,,18.02.2004,Czechy,,Obronca,
939733,tomas-matys,Tomas Matys,,28.08.2003,Czechy,,Obronca,
939721,vojtech-holub,Vojtech Holub,,16.12.2003,Czechy,,Obronca,
939735,richard-fodor,,,8.07.2003,Czechy,1.90,Srodkowy obronca,
987015,jakub-liska,Jakub Liska,,28.01.2005,Czechy,,Srodkowy obronca,
671526,tomas-beran,Tomas Beran,,3.05.2004,Czechy,,Pomocnik,
953133,stepan-sova,Stepan Sova,,16.01.2004,Czechy,,Pomocnik,
953142,jan-burda,,,27.01.2004,Czechy,,Pomocnik,
954629,pavel-chlupac,Pavel Chlupac,,17.02.2004,Czechy,,Pomocnik,
955076,jan-kupka,,,30.07.2003,Czechy,,Pomocnik,
955770,krystof-lizalek,Krystof Lizalek,,28.08.2003,Czechy,,Pomocnik,
956107,jan-martinek,Jan Martinek,,,Czechy,,Pomocnik,
987014,martin-hajek,Martin Hajek,,14.03.2006,Czechy,,Pomocnik,
989148,maxim-pfaf,,,24.02.2005,Czechy,,Pomocnik,
991023,ales-cermak,Ales Cermak,,16.04.2004,Czechy,,Pomocnik,
991025,michal-jahoda,,,,Czechy,,Pomocnik,
993547,adam-necas,Adam Necas,,10.05.2006,Czechy,,Pomocnik,
995976,sebastian-valenta,,,25.05.2003,Czechy,,Pomocnik,
1002461,andriy-illyashenko,Illiashenko Andrii Andriiovich,,13.01.2003,Ukraina,,Pomocnik,
1010720,alexander-popovic,Alexander Vasil Popovic,New York,2.12.2005,Czechy,,Pomocnik,
939723,ondrej-dohnal,Ondrej Dohnal,,24.04.2004,Czechy,,Pomocnik,
939724,vladimir-ficek,Vladimir Ficek,,1.09.2003,Czechy,,Pomocnik,
939736,petr-ruzicka,Petr Ruzicka,,,Czechy,,Pomocnik,
987016,nicolas-vano-sobeslavsky,Nicolas Vano Sobeslavsky,,31.08.2004,Czechy,,Pomocnik,
939722,maxim-klima,Maxim Klima,,,Czechy,1.78,Lewy napastnik,
1014637,tymofiy-mylnykov,Mil'nikov Timofii Dmitrovich,,7.04.2005,Ukraina,,Prawy napastnik,
1001489,lukas-bergmann,Lukas Bergmann,,20.02.2003,Czechy,,Napastnik,
939725,vojtech-klima,Vojtech Klima,,20.01.2003,Czechy,,Napastnik,
939734,filip-bradac,Filip Bradac,,16.08.2004,Czechy,,Napastnik,
707334,david-koran,David Koran,,22.05.2003,Czechy,,Bramkarz,
750107,vojtech-ulrich,Vojtech Ulrich,,,Czechy,,Bramkarz,
946318,matej-zaplatilek,Matej Zaplatilek,,14.06.2005,Czechy,,Bramkarz,
942634,david-burgert,,,4.06.2004,Czechy,,Bramkarz,
951726,patrik-kuhmel,,,7.01.2003,Czechy,,Obronca,
956553,vojtech-holakovsky,Vojtech Holakovsky,,10.07.2003,Czechy,,Obronca,
1017563,adam-svejnoha,Adam Svejnoha,,,Czechy,,Obronca,
943031,milan-novak,Milan Novak,,11.01.2004,Czechy,,Obronca,
950436,petr-sterba,Petr Sterba,,3.04.2004,Czechy,,Obronca,
943024,adam-fort,Adam Fort,,4.01.2004,Czechy,,Obronca,
943021,simon-tvrdy,Simon Tvrdy,,24.03.2004,Czechy,,Obronca,
987017,vojtech-polacek,Vojtech Polacek,Nymburk,12.06.2004,Czechy,1.78,Obronca,
991364,vaclav-pavlicek,Vaclav Pavlicek,,17.04.2005,Czechy,,Srodkowy obronca,
943022,jan-zednicek,Jan Zednicek,,26.09.2003,Czechy,,Pomocnik,
943032,nicolas-filip,,,15.07.2004,Czechy,,Pomocnik,
956585,frantisek-kares,Frantisek Kares,,4.05.2004,Czechy,,Pomocnik,
995557,maxim-simek,Maxim Simek,,25.12.2004,Czechy,,Pomocnik,
995558,stepan-bacinsky,Stepan Bacinsky,,4.11.2004,Czechy,,Pomocnik,
995954,matej-kolar,Matej Kolar,,16.12.2005,Czechy,,Pomocnik,
1001485,ondrej-nado,Ondrej Nado,,28.01.2005,Czechy,,Pomocnik,
1001486,david-pastyrik,David Pastyrik,,22.02.2005,Czechy,,Pomocnik,
1019392,jakub-havlas,,,26.02.2005,Czechy,,Pomocnik,
943018,matej-maly,Matej Maly,,17.01.2004,Czechy,,Pomocnik,
943019,filip-soufek,Filip Soufek,,,Czechy,,Pomocnik,
943023,jan-strnad,,,9.12.2004,Czechy,,Napastnik,
956300,mowbray-beghin,Mowbray Marc Beghin,,29.08.2003,Kanada,,Srodkowy napastnik,
995559,lukas-lenikus,Lukas Lenikus,,11.01.2004,Czechy,,Napastnik,
1017564,elias-trajkovski,,,12.06.2005,Czechy,,Napastnik,
947165,tobias-gregor,Tobias Gregor,,5.05.2003,Czechy,,Napastnik,
943020,daniel-howard,,,20.05.2004,Czechy,,Napastnik,
938901,jan-buryan,Jan Buryan,,,Czechy,1.75,Srodkowy napastnik,
941435,david-ivanic,David Ivanic,,7.03.2003,Czechy,,Bramkarz,
947524,viktor-baier,,,16.01.2005,Czechy,,Bramkarz,
956105,jan-sutr,Jan Sutr,,1.02.2006,Czechy,,Bramkarz,
956578,jan-kristofovic,Jan Kristofovic,,3.04.2005,Czechy,,Bramkarz,
929370,dominik-danek,Dominik Danek,,17.09.2004,Czechy,,Bramkarz,
941436,jakub-secky,Jakub Secky,,9.04.2004,Czechy,,Obronca,
987539,alex-zarzycky,Alex Zarzycky,,2.06.2004,Czechy,,Obronca,
987540,lukas-prokop,Lukas Prokop,,22.07.2004,Czechy,,Obronca,
941425,jaroslav-radl,Jaroslav Radl,,9.01.2004,Czechy,,Obronca,
941426,tomas-keltycka,Tomas Keltycka,,3.06.2004,Czechy,,Obronca,
948265,simon-sticha,Simon Sticha,,12.02.2003,Czechy,,Obronca,
931426,jan-paluska,,,23.06.2005,Czechy,,Srodkowy obronca,
931434,filip-cerveny,Filip Cerveny,,24.01.2005,Czechy,,Prawy obronca,
955049,dominik-pracht,,,22.11.2004,Czechy,,Pomocnik,
929889,petr-falout,,,16.11.2004,Czechy,,Defensywny pomocnik,
941437,filip-lorincz,,,10.12.2004,Czechy,,Pomocnik,
584279,metodej-malek,Metodej Malek,,26.01.2003,Czechy,,Pomocnik,
941439,martin-doubek,,,18.05.2004,Czechy,,Pomocnik,
740584,pavel-gaszczyk,,,17.02.2005,Czechy,1.79,Ofensywny pomocnik,
955050,tomas-mikles,Tomas Mikles,,6.01.2004,Czechy,,Ofensywny pomocnik,
987229,pavel-hasek,Pavel Hasek,,22.01.2005,Czechy,,Lewy napastnik,
955051,jan-vonasek,Jan Vonasek,,29.12.2004,Czechy,,Napastnik,
987541,ivo-vonasek,Ivo Vonasek,,29.12.2004,Czechy,,Napastnik,
1017601,adam-smid,Adam Smid,,16.07.2005,Czechy,,Srodkowy napastnik,
941438,jakub-kule,,,21.05.2004,Czechy,,Napastnik,
318257,stratos-svarnas,Stratos Sbarnas,Athen,11.11.1997,Grecja,1.86,Srodkowy obronca,
258007,gustav-berggren,Karl Gustav Vilhelm Berggren,,7.09.1997,Szwecja,1.87,Defensywny pomocnik,
725768,olivier-sukiennicki,Olivier Mariusz Sukiennicki,Czestochowa,25.05.2003,Polska,1.78,Srodkowy pomocnik,UNIDOS
129646,artur-rudko,Rud'ko Artur Oleksiiovich,Kyiv,7.05.1992,Ukraina,1.98,Bramkarz,ProStar
270905,filip-dagerstal,Per Filip Dagerstal,Norrkoping,1.02.1997,Szwecja,1.89,Srodkowy obronca,
375378,afonso-sousa,Afonso Gamelas de Pinho Sousa,Aveiro,3.05.2000,Portugalia,1.74,Ofensywny pomocnik,PRIMESOCCER
592532,jakub-trojanowski,,Pruszkow,15.07.2001,Polska,1.94,Bramkarz,
1046867,jan-ziolkowski,Jan Ziolkowski,Warszawa,5.06.2005,Polska,1.94,Srodkowy obronca,
264796,rafal-augustyniak,Rafal Augustyniak,Zdunska Wola,,Polska,1.85,Defensywny pomocnik,INNfootball
228885,carlitos,,Alicante,12.06.1990,Hiszpania,1.76,Srodkowy napastnik,
322288,blaz-kramer,Blaz Kramer,Celje,1.06.1996,Slowenia,1.91,Srodkowy napastnik,
797820,maciej-kowal,Maciej Kowal,Dzierzoniow,9.12.2002,Polska,1.95,Bramkarz,
366287,danijel-loncar,Danijel Loncar,Versmold,26.06.1997,Chorwacja,1.87,Srodkowy obronca,MSports PRO
187530,leonardo-koutris,Leonarnto Pamplo Koutres,Ribeirao Preto,23.07.1995,Grecja,1.70,Lewy obronca,
681692,leo-borges,,Pelotas,3.01.2001,Brazylia,1.79,Lewy obronca,
249125,linus-wahlqvist,Rolf Linus Wahlqvist Egnell,Norrkoping,11.11.1996,Szwecja,1.85,Prawy obronca,
972610,yadegar-rostami,ydgr rstmy,"Marivan, Kurdistan",2.01.2004,Iran,1.81,Srodkowy pomocnik,
499524,oskar-kalenik,,Lukow,15.11.2000,Polska,1.79,Ofensywny pomocnik,
300532,pontus-almqvist,Pontus Skule Erik Almqvist,Nykoping,10.07.1999,Szwecja,1.83,Prawy napastnik,
161075,kevin-broll,,Mannheim,23.08.1995,Niemcy,1.85,Bramkarz,
